file	line	env	label	title	section	snippet
main.tex	8503	corollary	cor:current-local-support-normal-form	Current local-support normal form	Review-bundle and archive-equivalence condition	For the current presentation package, the finite support state has exactly the following normal form. The theorem-inventory coordinate is accepted only through the post-regeneration digest-and-verifier fixed point of Proposition~prop:post-inventory-fixed-point-support-certificate; the review-bundle coordinate is externally instantiated only under exact upload or matching public branch/path bytes, because Proposition~prop:submission-support-instantiation-field-normal-form records no upload receip
main.tex	8558	proposition	audit:review-bundle-availability-condition	Review-bundle availability condition	Review-bundle and archive-equivalence condition	The final support mode selected for the current presentation package is exact supplemental inclusion of review_bundle/, conditional on the external instantiation record of Corollary~cor:upload-or-archive-instantiation-record, as recorded in review_bundle/FINAL_DIGESTS_SHA256.md and in Audit record~prop:final-immutable-package-state-certificate. This is a conditional support-mode selection, not a completed venue-upload record or public archive locator. The source-interface, case-snapshot, primary
main.tex	8612	proposition	audit:case-snapshot-non-rerun-boundary	Case-snapshot non-rerun boundary	Review-bundle and archive-equivalence condition	Under the hypotheses of Propositions~prop:path-complete-case-witnesses and prop:review-bundle-case-snapshot-coverage, the four case-study rows cannot be read as fresh dynamic-behavior claims. Any stronger reading asserting a fresh publication-daemon execution, full-source rebuild, theorem-content rerun, Rule110 dynamic rerun, or GroundCompiler semantic rerun requires command, source state, environment, exit-code, and log-path fields in addition to the bundled snapshots. Without those fields the 
main.tex	8643	theorem	thm:finite-row-case-evidence-closure	Finite-row closure of case evidence	Review-bundle and archive-equivalence condition	Let $C$ be the finite set of four case-study rows in Table~tab:case-witnesses. Under Propositions~prop:path-complete-case-witnesses and prop:review-bundle-case-snapshot-coverage, the publication-safety interface accepts the case-study contribution exactly as the image of $C$ under the skeleton map of Theorem~thm:case-witness-skeleton-rigidity. The image has four possible values only: promotion, route/submission blocking, theorem-content non-growth, and artifact-limitation disclosure. For each ro
main.tex	8696	corollary	cor:current-case-behaviour-evidence-criterion	Current case-behaviour evidence criterion	Review-bundle and archive-equivalence condition	The four case-study rows support current-behaviour claims only for the finite record-verifier commands that are explicitly listed in Table~tab:command-boundary-inventory. They do not support current daemon, overlap-checker, fake-extension-pipeline, Rule110, GroundCompiler, or full artifact-suite behaviour unless the row is enlarged by a fresh command tuple for that system. For each such current-behaviour upgrade, the required tuple is nonempty and contains at least command, source state, environ
main.tex	8753	proposition	audit:command-run-boundary-inventory	Command-run boundary inventory	Command-run boundary	For the current presentation package, Table~tab:command-boundary-inventory is complete for the command-boundary claims used by Proposition~prop:machine-readable-certificate-records, Proposition~audit:review-bundle-availability-condition, Theorem~thm:theorem-obligation-ledger-boundary, Theorem~thm:post-inventory-package-fixed-point, and the finite-record interface theorem, Theorem~thm:publication-safety-interface. The accepted command-boundary claims in the package are exactly the three refreshed
main.tex	8846	theorem	thm:post-edit-rerun-metadata-gate	Post-edit rerun metadata gate	Command-run boundary	Let $I$ be the pair consisting of theorem_inventory.json and theorem_inventory.md, let $L$ be the tuple of retained extractor and finite-record verifier logs named in Table~tab:command-boundary-inventory, and let $D$ be review_bundle/FINAL_DIGESTS_SHA256.md. After any edit to main.tex, $I$, or a retained support record, a claim that the package has a post-inventory fixed point for the new bytes is accepted only if the submitted surface also contains, for each newly claimed rerun, its command, so
main.tex	8888	theorem	thm:final-local-support-state-reconciliation	Final four-interface maximality and support-state reconciliation	Command-run boundary	For the source package after the present manuscript edits, the finite support state used by the publication-safety theorem chain is the following reconciled local state and no stronger one. First, the files theorem_inventory.json and theorem_inventory.md are accepted as a post-inventory fixed point only under the ordered metadata condition of Theorem~thm:post-edit-rerun-metadata-gate; absent such post-edit rows, the fixed-point statements are conditional rerun criteria rather than current-byte e
main.tex	9036	theorem	thm:presentation-route-five-interface-sharpness	Presentation-route five-interface sharpness	Command-run boundary	For the CICM presentation-only package whose primary source is submission_abstract.tex, whose supplement is this file, and whose selected support directory is review_bundle/, the maximal claim certified by the present theorem chain is exactly the conjunction of the following five bounded interfaces: enumerate Conditional publication safety. The publication claim is a finite-record certificate under the externally supplied record-gate soundness predicate \(RGS_{S}(P,L,)\), not a proof that the ga
main.tex	9184	theorem	thm:presentation-route-stronger-reading-classifier	Presentation-route stronger-reading classifier	Command-run boundary	For the present CICM presentation-only package, every attempted stronger reading of the four flagged interface families is classified by the five-axis skeleton of Theorem~thm:presentation-route-five-interface-sharpness, and the classifier is exact in the following sense. enumerate A stronger reading of the finite publication-safety interface, the certificate-calculus spine, publication-safety maximality, or the current-package publication-safety instance is accepted exactly when it adds an axis~
main.tex	9297	theorem	thm:end-to-end-upgrade-decomposition-obstruction	End-to-end upgrade decomposition obstruction	Command-run boundary	For the present CICM presentation-only package, an end-to-end workflow-correctness reading of the publication-safety theorem chain is accepted by the finite-record calculus if and only if it decomposes into the finite positive-coordinate budgets of Theorem~thm:presentation-route-five-interface-sharpness and every touched budget is supplied with its assigned pass record. More explicitly, any reading asserting correctness of the actual gate implementations, fresh source or Lean rebuilds, semantic 
main.tex	9362	corollary	cor:presentation-summary-non-escalation	Presentation-summary non-escalation	Command-run boundary	Let \(s\) be a load-bearing sentence in the primary presentation source submission_abstract.tex or in an accompanying presentation abstract that summarizes Theorem~thm:publication-safety-interface, Theorem~thm:current-package-certificate-exactness, Theorem~thm:current-command-result-closure, Theorem~thm:presentation-route-stronger-reading-classifier, or Theorem~thm:presentation-route-five-interface-sharpness. If \(s\) is accepted by the same finite-record publication chain without adding new sup
main.tex	9422	theorem	thm:submission-support-fixed-point-normal-form	Machine-checkable support-coordinate fixed-point normal form	Command-run boundary	For the current source package, the support state for the three externalized claims in the publication-safety theorem chain is exactly the following finite normal form. This is a bookkeeping theorem for the machine-checkable support coordinates used by the bounded audit interface: it records when byte strings, logs, and digest rows are mutually current, and it is not an independent semantic invariant of the paper, the artifacts, or the venue process. enumerate The theorem-inventory coordinate is
main.tex	9490	theorem	thm:post-inventory-support-coordinate-dichotomy	Post-inventory support-coordinate dichotomy	Command-run boundary	For the current presentation package there are exactly two possible support readings for any claim whose evidence surface names theorem_inventory.json, theorem_inventory.md, or a file under review_bundle/. If the ordered post-inventory pass of Theorem~thm:post-inventory-package-fixed-point has been run and the exact resulting surface is externally instantiated by the upload-or-archive record of Corollary~cor:upload-or-archive-instantiation-record, then the claim is a submitted bundle-backed supp
main.tex	9546	proposition	prop:final-refreshed-coordinate-instantiation	Final refreshed-coordinate instantiation	Command-run boundary	For the current dated local-readiness package, the first coordinate of Theorem~thm:submission-support-fixed-point-normal-form is instantiated by the finite tuple consisting of theorem_inventory.json, theorem_inventory.md, review_bundle/theorem_environment_extraction_run.log, review_bundle/certificate_verification_run.log, review_bundle/source_interface_verification_run.log, review_bundle/primary_claim_inventory_freshness_2026-06-09.log, review_bundle/VENUE_BIBLIOGRAPHY_LIVE_CHECK_2026-06-09.log,
main.tex	9592	theorem	thm:post-inventory-package-fixed-point	Post-inventory support-coordinate fixed point	Command-run boundary	Let $P$ be the current local package state consisting of the manuscript source, submission_abstract.tex, theorem_inventory.json, theorem_inventory.md, and review_bundle/. Suppose that the following finite sequence is executed in the displayed order: enumerate write the theorem-inventory files for the manuscript source state; rerun python review_bundle/extract_theorem_environments.py; rerun the finite-record verifiers named in Table~tab:command-boundary-inventory; rerun the dated venue/bibliograp
main.tex	9691	corollary	cor:current-post-inventory-realization	Current post-inventory realization	Command-run boundary	Assume that the present source state contains the two submitted inventory files theorem_inventory.json and theorem_inventory.md. If, after those two files exist, the theorem-environment extractor, the retained finite-record verifiers, the retained dated venue/bibliography check, and the final SHA--256 manifest are run in the order displayed in Theorem~thm:post-inventory-package-fixed-point, then the theorem-ledger row $a_7$ of Table~tab:current-acceptance-ledger is instantiated at exactly the fi
main.tex	9728	theorem	thm:current-inventory-artifact-realization	Current inventory support-coordinate realization	Command-run boundary	For the present Stage--A source state, after the final theorem-inventory bytes for this manuscript have been accepted, suppose that the files theorem_inventory.json and theorem_inventory.md are present as finite package coordinates. Let $L$ be the retained finite-record log family consisting of the syntactic theorem-environment extraction log review_bundle/theorem_environment_extraction_run.log, the finite certificate verifier log review_bundle/certificate_verification_run.log, the source-interf
main.tex	9820	theorem	thm:current-command-result-closure	Current command-result closure	Command-run boundary	Assume the current source package contains the accepted inventory files theorem_inventory.json and theorem_inventory.md. After those bytes exist, suppose that every command-result sentence retained for the submission state cites one of the command-boundary rows in Table~tab:command-boundary-inventory, that the corresponding command log is rerun from the source state named in that log with exit code zero, and that review_bundle/FINAL_DIGESTS_SHA256.md is regenerated after all such logs exist. The
main.tex	9866	corollary	cor:current-post-inventory-support-tuple-instantiation	Current post-inventory support tuple instantiation	Command-run boundary	In the current source package, after theorem_inventory.json and theorem_inventory.md have been written, the ordered tuple consisting of theorem_inventory.json, theorem_inventory.md, review_bundle/theorem_environment_extraction_run.log, review_bundle/certificate_verification_run.log, review_bundle/source_interface_verification_run.log, review_bundle/primary_claim_inventory_freshness_2026-06-09.log, and review_bundle/FINAL_DIGESTS_SHA256.md instantiates the first coordinate of Theorem~thm:submissi
main.tex	9914	corollary	cor:stable-replay-post-inventory-tuple	Byte-level stable replay criterion for the post-inventory tuple	Command-run boundary	Let $S$ be a source state of the present presentation package in which the final accepted theorem_inventory.json and theorem_inventory.md exist. Suppose that the theorem-environment extractor, certificate-record verifier, source-interface verifier, and retained primary-claim verifier are run from $S$, that their logs have exit code zero, and that review_bundle/FINAL_DIGESTS_SHA256.md is regenerated after those logs are written. Then every later support claim for the first coordinate of Theorem~t
main.tex	9963	proposition	prop:post-inventory-freshness-obstruction	Post-inventory freshness obstruction	Command-run boundary	Let $S$ and $S'$ be two source states of the present package which differ in at least one byte of theorem_inventory.json or theorem_inventory.md. Suppose the theorem-environment extractor, certificate-record verifier, source-interface verifier, retained primary-claim verifier, and final digest generator were run from $S$ in the order required by Theorem~thm:post-inventory-package-fixed-point. Then those logs and digest rows do not instantiate the theorem-inventory coordinate of $S'$. The coordin
main.tex	10003	proposition	prop:three-coordinate-submission-support-closure	Three-coordinate submission-support closure	Command-run boundary	In the present presentation-only package, the three Stage--A support obligations consisting of the post-inventory theorem-obligation ledger, the dated venue/bibliography verification record, and the external support surface admit the following exact normal form. The theorem-obligation coordinate is closed precisely by the ordered tuple of Corollary~cor:current-post-inventory-support-tuple-instantiation: the two root inventory files exist, the theorem-environment extractor and retained finite-rec
main.tex	10068	corollary	cor:local-fixed-point-external-boundary	Local fixed point and external-support boundary	Command-run boundary	Assume that the current source state contains theorem_inventory.json and theorem_inventory.md, that the theorem-environment extractor and the three retained finite-record verifiers are rerun after those inventory files exist, and that review_bundle/FINAL_DIGESTS_SHA256.md is regenerated after the resulting logs are written. Then the support tuple of Corollary~cor:current-post-inventory-support-tuple-instantiation is a closed local fixed point for the theorem-inventory coordinate of the present p
main.tex	10119	proposition	prop:current-absence-external-support-surface-instantiation	Current absence of external support-surface instantiation	Command-run boundary	For the present source package, the local post-inventory support coordinate of Corollary~cor:local-fixed-point-external-boundary and the digest manifest review_bundle/FINAL_DIGESTS_SHA256.md do not instantiate the external support coordinate of Corollary~cor:upload-or-archive-instantiation-record. Hence every claim whose support uses review_bundle/ has only local/path-verified status in this package unless a further finite record supplies one of the following two positive coordinates: enumerate 
main.tex	10176	theorem	thm:four-coordinate-submission-support-skeleton	Four-coordinate submission-support skeleton	Command-run boundary	For the current presentation-only package, every support reading used by the publication-safety theorem chain factors through the certificate-calculus spine of Theorem~thm:finite-record-certificate-calculus-spine and then through exactly the following four finite coordinates, with no gluing between them unless the missing coordinate is explicitly supplied. enumerate The theorem-obligation coordinate is the post-inventory byte tuple of Corollary~cor:current-post-inventory-support-tuple-instantiat
main.tex	10283	theorem	thm:current-package-no-free-upgrade-closure	Current-package no-free-upgrade closure	Command-run boundary	In the present source state, the finite-record theorem chain has exactly the following terminal form. The local finite-record certificate level is available only for the rows named by the submitted support tuple of Theorem~thm:four-coordinate-submission-support-skeleton. None of the four stronger readings below follows from that tuple. enumerate External support for a bundle-backed claim requires either an exact supplemental-upload receipt for the selected final support surface with matching dig
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	18	definition	def:automated-discovery-certified-theory-state	Certified theory state	Pipeline states	A certified theory state is a tuple $$ T=(S_{ T},P_{ T},L_{ T}, C_{ T},N_{ T}) $$ where $$ S_{ T},P_{ T},L_{ T}:Prop, C_{ T}:Prop, $$ and $$ N_{ T}: (S_{ T},P_{ T}, L_{ T},C_{ T}). $$ The five fields record source, pattern, ledger, classifier, and semantic naming certificate.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	41	definition	def:automated-discovery-automation-record	Automation record	Pipeline states	An automation record is a finite family $R$ of generated material. Its entries may be event flows, theorem candidates, theorem genomes, candidate certificates, ledger entries, score certificates, or lineage edges. The record is an audit surface; it is not itself a classifier state.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	49	definition	def:automated-discovery-pipeline-state	Pipeline state	Pipeline states	A pipeline state is a tuple $$ P=( T,R,,, w,B) $$ where $ T$ is a certified theory state, $R$ is an automation record, $$ is a population of theorem genomes, $$ is a lineage ledger, $ w N^9$ is a public theorem-genome weight profile, and $B: N$ is a genome-budget function.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	61	definition	def:automated-discovery-genome-extractor	Genome extractor	Pipeline states	A genome extractor is a partial operation $$ Extract: $$ whose value, when defined on a theorem candidate flow $T$, is a theorem genome $(T,R,D_R(T))$ with all eight theorem-DNA loci. A theorem candidate is DNA-complete when $Extract(T)$ is defined.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	72	definition	def:automated-discovery-score-certificate	Score certificate	Pipeline states	For a genome $$ in a pipeline state, a score certificate consists of the public weight profile $ w$, the budget value $B()$, and the inequality $$ Score_{ w}() B(). $$ It certifies a visible upper bound, not minimality.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	86	definition	def:automated-discovery-pipeline-transition	Pipeline transition	Transition classes	A pipeline transition is a change $$ P P' $$ between states $$ P=( T,R,,, w,B), P'=( T',R',',', w',B'). $$ Unless the transition explicitly changes the scoring protocol, the weight profile is held fixed.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	102	definition	def:automated-discovery-mechanical-expansion	Mechanical expansion	Transition classes	A transition is a mechanical expansion when $ T'= T$ and $R'$ is obtained from $R$ by adding material generated under the same classifier state. It may extend the record, but it does not change the certified classifier.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	110	definition	def:automated-discovery-genome-compression	Genome compression	Transition classes	A transition is a genome compression when $ T'= T$ and some genome mutation satisfies $$ Score_{ w}(')< Score_{ w}() $$ while the theorem classifier phenotype is unchanged.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	121	definition	def:automated-discovery-genome-recombination	Genome recombination	Transition classes	A genome recombination combines loci from parent genomes $_1,,_k$ and yields a child genome $'$ only when the child again satisfies theorem-genome soundness. Locus exchange without a soundness witness is only a candidate recombination.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	129	definition	def:automated-discovery-classifier-shift	Classifier-shift transition	Transition classes	A transition is a classifier-shift transition when $$ ( T_{cls} T') $$ holds on the common source carrier. It changes the classifier coordinate, regardless of whether the record length or genome score decreases.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	139	definition	def:automated-discovery-discovery-transition	Discovery transition	Transition classes	A classifier-shift transition is a discovery transition when the target theory state is certified and ledgered: $$ T'=(S',P',L',C',N'), N':(S',P',L',C'), $$ and $$ h:,\;L'(h). $$
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	154	definition	def:automated-discovery-positive-discovery-transition	Positive discovery transition	Transition classes	Relative to an external cost observer $$ and transition cost $$, a discovery transition is positive when some finite family $X$ satisfies $$ _{ T'}(X)+( T T') < _{ T}(X). $$ The inequality charges the certificate, ledger, recognizer, and seal costs to the transition rather than hiding them in prose.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	170	definition	def:automated-discovery-claim	Discovery claim	Discovery claims	A discovery claim is an audit packet $$ Claim= (K,, T, T',d,N',L', w,B,, B) $$ where $K$ is a claim kind, $$ is the principal genome, $ T, T'$ are source and target theory states, $d\{0,1\}$ is the classifier-change bit, $N'$ and $L'$ are the target certificate and ledger policy, $ w$ and $B$ are the scoring protocol, $$ is the lineage ledger, and $ B$ is the explicit not-claimed boundary.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	185	definition	def:automated-discovery-claim-kinds	Claim kinds	Discovery claims	The claim kinds are $$ mechanical, compression, recombination, classifierShift, discovery, positiveDiscovery. $$ They respectively name record extension, score reduction without phenotype change, locus recombination, classifier change, ledgered certified classifier change, and ledgered certified classifier change with net compression gain.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	201	definition	def:automated-discovery-well-formed-claim	Well-formed claim	Discovery claims	A claim is well formed when its kind matches its evidence: mechanical claims do not assert classifier change; compression claims carry a score comparison under a public weight profile and have $d=0$; classifier-shift claims have $d=1$; discovery claims have $d=1$, a target semantic naming certificate, and a ledger witness; positive-discovery claims additionally carry the net compression inequality. Any theorem-like principal object must be DNA-complete, and any scored claim must expose its weigh
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	212	definition	def:automated-discovery-gate	Discovery gate	Discovery claims	The predicate $DiscoveryGate(Claim)$ holds when the claim is well formed, its principal theorem-like object is a DNA-complete genome, it has a score certificate whenever it is scored, its discovery assertions carry semantic naming certificate and ledger witnesses, its positive-discovery assertions carry the net cost inequality, its lineage ledger records the parents and transition kind, its not-claimed boundary is explicit, and its support is formal or certificate-level rather than prose-only.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	223	definition	def:automated-discovery-gate-demotion	Gate demotion	Discovery claims	Gate demotion maps an over-strong claim kind to the strongest kind supported by the available evidence. A positive-discovery claim without the cost inequality is treated as discovery at most; a discovery claim without certificate or ledger is treated as classifier-shift at most; a classifier-shift claim with $d=0$ is treated as compression or mechanical; an unscored compression claim is treated as an unscored mutation; a DNA-incomplete theorem-like object is treated as a theorem candidate.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	237	theorem	thm:automated-discovery-dna-completeness-obligation	DNA completeness is a gate obligation	Gate theorems	A theorem candidate that is not DNA-complete cannot be the principal theorem genome of a gate-passed discovery claim.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	248	corollary	cor:automated-discovery-statement-code-insufficient	Statement-only and code-only candidates are insufficient	Gate theorems	A candidate supplying only a statement locus, or only legal theorem code, does not pass the discovery gate as a theorem genome.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	258	theorem	thm:automated-discovery-mechanical-not-discovery	Mechanical expansion is not discovery	Gate theorems	Mechanical expansion does not imply discovery.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	269	theorem	thm:automated-discovery-compression-not-discovery	Genome compression is not discovery by itself	Gate theorems	Genome compression without classifier change is not discovery.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	280	theorem	thm:automated-discovery-certificate-ledger-required	Discovery requires certificate and ledger	Gate theorems	If a transition is a discovery transition with target state $ T'=(S',P',L',C',N')$, then $$ N':(S',P',L',C') $$ and $$ h:,\;L'(h). $$
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	299	theorem	thm:automated-discovery-positive-implies-discovery	Positive discovery implies discovery	Gate theorems	Every positive discovery transition is a discovery transition.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	309	theorem	thm:automated-discovery-scored-claims-public-weights	Scored claims require public weights	Gate theorems	Any claim asserting a genome score, a score reduction, or a positive-discovery cost inequality must expose the weight profile used for the comparison.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	320	theorem	thm:automated-discovery-gate-kind-sound	Discovery gate is kind-sound	Gate theorems	If $DiscoveryGate(Claim)$ holds, then the obligations attached to the claim kind hold.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	334	theorem	thm:automated-discovery-demotion-soundness	Demotion preserves audit soundness	Gate theorems	After gate demotion, the resulting claim kind is no stronger than the evidence actually supplied by the claim.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	351	definition	def:automated-discovery-lineage-ledger	Lineage ledger	Lineage and selection	A lineage ledger is a directed acyclic graph $=(V,E)$ whose vertices are theorem genomes and whose edges are labelled by transition kind: mechanical, compression, recombination, classifier-shift, discovery, or positive-discovery.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	359	definition	def:automated-discovery-lineage-consistent-claim	Lineage-consistent claim	Lineage and selection	A claim is lineage-consistent when its parent genomes, child genome, and transition kind are recorded in $$ and the resulting ledger remains acyclic.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	366	theorem	thm:automated-discovery-lineage-dag	Accepted claims form an auditable lineage DAG	Lineage and selection	If every accepted claim is lineage-consistent, the accepted theorem genomes form an auditable directed acyclic lineage graph.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	377	definition	def:automated-discovery-potential	Discovery potential	Lineage and selection	For selection among candidate genomes, a discovery-potential functional has the form $$ DP()= \,Cls() +\,Unification() +\,Reuse() +\,Transfer() -\,Score_{ w}() -\,LedgerRisk(). $$ Here $Cls$ records classifier change, while the remaining positive terms record unification, reuse, and transfer. The negative terms charge complexity and ledger risk.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	395	theorem	thm:automated-discovery-lowest-score-not-best-target	Lowest score need not be the best discovery target	Lineage and selection	A genome with lower score can have lower discovery potential than a genome with higher score.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	408	theorem	thm:automated-discovery-selection-favours-classifier-change	Classifier change is favoured when other terms are fixed	Lineage and selection	If a selection operator maximizes $DP$ and $>0$, then among candidates equal in all other coordinates it favours the candidate with classifier change.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	423	definition	def:automated-discovery-unpaid-discovery-claim	Unpaid discovery claim	Pipeline adequacy	An unpaid discovery claim is a claim that asserts discovery while lacking at least one of classifier change, semantic naming certificate, ledger witness, theorem genome, score or cost account, lineage witness, or not-claimed boundary.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	431	theorem	thm:automated-discovery-no-unpaid-discovery	No unpaid discovery passes the gate	Pipeline adequacy	No unpaid discovery claim passes $DiscoveryGate$.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	441	theorem	thm:automated-discovery-pipeline-safety	Pipeline safety	Pipeline adequacy	If an automated pipeline accepts discovery and positive-discovery claims only after $DiscoveryGate$ and records accepted claims in a lineage-consistent ledger, then every accepted discovery has classifier change, semantic naming certificate, ledger witness, DNA-complete theorem genome, score certificate, lineage witness, and an explicit not-claimed boundary.
review_bundle/source_snapshots/automated_theory_discovery_pipeline_calculus_3fb3d6a0641767388a401883062aa522ea0b397b.tex	457	theorem	thm:automated-discovery-pipeline-theorem	Automated theory-discovery pipeline theorem	Pipeline adequacy	An automated theory-discovery pipeline that extracts theorem genomes, exposes public scoring weights, demotes unsupported claim kinds, gates discovery claims, and records accepted claims in a lineage ledger distinguishes record growth, score reduction, recombination, classifier change, and ledgered discovery.
